"name","address","cuisine","cost","url","address_geo","lon","lat","neighborhood","political","snippet","ckkr","date","popup"
"Tanoshi","1372 York Avenue, Upper East Side","Japanese, Sushi","$$$","https://www.nytimes.com/2013/01/23/dining/reviews/hungry-city-tanoshi-on-the-upper-east-side.html","1372 York Avenue, Upper East Side, New York, NY",-73.9528324,40.7675668,"Upper East Side","Manhattan","For less than $50, an omakase experience that is a surprise in a city with few options for sushi between the wincingly expensive and the suspiciously cheap.","Hungry City",2013-01-23,"<a href=""https://www.nytimes.com/2013/01/23/dining/reviews/hungry-city-tanoshi-on-the-upper-east-side.html"" target=""_blank"">Tanoshi</a><br><strong>Cuisine: </strong>Japanese, Sushi<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2013-01-23<br><strong>Address: </strong>1372 York Avenue, Upper East Side<br>For less than $50, an omakase experience that is a surprise in a city with few options for sushi between the wincingly expensive and the suspiciously cheap."
"Zizi Limona","129 Havemeyer Street, Williamsburg","Mediterranean, Middle Eastern","$$","https://www.nytimes.com/2013/01/16/dining/reviews/hungry-city-zizi-limona-in-williamsburg-brooklyn.html","129 Havemeyer Street, Williamsburg, New York, NY",-73.9568647,40.7123897,"Williamsburg","Brooklyn","At Zizi Limona, the chef, who grew up in Israel, borrows recipes from his mother’s Shabbat dinner table and reaches across the Mediterranean.","Hungry City",2013-01-16,"<a href=""https://www.nytimes.com/2013/01/16/dining/reviews/hungry-city-zizi-limona-in-williamsburg-brooklyn.html"" target=""_blank"">Zizi Limona</a><br><strong>Cuisine: </strong>Mediterranean, Middle Eastern<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-01-16<br><strong>Address: </strong>129 Havemeyer Street, Williamsburg<br>At Zizi Limona, the chef, who grew up in Israel, borrows recipes from his mother’s Shabbat dinner table and reaches across the Mediterranean."
"Murray’s Cheese Bar","264 Bleecker Street, West Village","American","$$","https://www.nytimes.com/2013/01/09/dining/reviews/hungry-city-murrays-cheese-bar-in-greenwich-village.html","264 Bleecker Street, West Village, New York, NY",-74.0031692,40.7312163,"Lower Manhattan","Manhattan","At Murray’s Cheese Bar, the star attraction comes in the perennial dichotomy of raw and cooked: curated cheese plates versus permutations of melt, bake and fry.","Hungry City",2013-01-09,"<a href=""https://www.nytimes.com/2013/01/09/dining/reviews/hungry-city-murrays-cheese-bar-in-greenwich-village.html"" target=""_blank"">Murray’s Cheese Bar</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-01-09<br><strong>Address: </strong>264 Bleecker Street, West Village<br>At Murray’s Cheese Bar, the star attraction comes in the perennial dichotomy of raw and cooked: curated cheese plates versus permutations of melt, bake and fry."
"Barclays Center","620 Atlantic Avenue, Prospect Heights","American","$$","https://www.nytimes.com/2012/12/12/dining/reviews/hungry-city-barclays-center-in-downtown-brooklyn.html","620 Atlantic Avenue, Prospect Heights, New York, NY",-73.9752822,40.6826571,"Prospect Heights","Brooklyn","The new Barclays Center is trying to do right by its hometown, at least in terms of food. Its lobby is lined with 12 permanent concessions that all make some claim to a Brooklyn bond.","Hungry City",2012-12-12,"<a href=""https://www.nytimes.com/2012/12/12/dining/reviews/hungry-city-barclays-center-in-downtown-brooklyn.html"" target=""_blank"">Barclays Center</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2012-12-12<br><strong>Address: </strong>620 Atlantic Avenue, Prospect Heights<br>The new Barclays Center is trying to do right by its hometown, at least in terms of food. Its lobby is lined with 12 permanent concessions that all make some claim to a Brooklyn bond."
"La Tarte Flambée","1750 Second Avenue, Upper East Side","French","$$","https://www.nytimes.com/2012/12/05/dining/reviews/hungry-city-la-tarte-flambee-in-yorkville.html","1750 Second Avenue, Upper East Side, New York, NY",-73.9491365,40.7811505,"Upper East Side","Manhattan","The restaurant in Yorkville aspires to the spirit of a traditional Alsatian winstub, or tavern, minus the checkered tablecloths.","Hungry City",2012-12-05,"<a href=""https://www.nytimes.com/2012/12/05/dining/reviews/hungry-city-la-tarte-flambee-in-yorkville.html"" target=""_blank"">La Tarte Flambée</a><br><strong>Cuisine: </strong>French<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2012-12-05<br><strong>Address: </strong>1750 Second Avenue, Upper East Side<br>The restaurant in Yorkville aspires to the spirit of a traditional Alsatian winstub, or tavern, minus the checkered tablecloths."
"Ducks Eatery","351 East 12th Street , East Village","Asian, Barbecue","$$","https://www.nytimes.com/2012/11/28/dining/reviews/hungry-city-ducks-eatery-in-the-east-village.html","351 East 12th Street , East Village, New York, NY",-73.9837146,40.7303584,"Lower Manhattan","Manhattan","Exciting things are happening in the kitchen at Ducks Eatery in the East Village, but the dishes that come out don’t always show it.","Hungry City",2012-11-28,"<a href=""https://www.nytimes.com/2012/11/28/dining/reviews/hungry-city-ducks-eatery-in-the-east-village.html"" target=""_blank"">Ducks Eatery</a><br><strong>Cuisine: </strong>Asian, Barbecue<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2012-11-28<br><strong>Address: </strong>351 East 12th Street , East Village<br>Exciting things are happening in the kitchen at Ducks Eatery in the East Village, but the dishes that come out don’t always show it."
"Ganso","25 Bond Street, Downtown Brooklyn","Japanese","$$","https://www.nytimes.com/2012/11/14/dining/reviews/hungry-city-ganso-in-downtown-brooklyn.html","25 Bond Street, Downtown Brooklyn, New York, NY",-73.9833014,40.6888951,"Downtown Brooklyn","Brooklyn","Some ramen broths detonate at first spoonful, then fizzle out halfway through; others start off meek and turn carnal. Ganso aspires to the latter.","Hungry City",2012-11-14,"<a href=""https://www.nytimes.com/2012/11/14/dining/reviews/hungry-city-ganso-in-downtown-brooklyn.html"" target=""_blank"">Ganso</a><br><strong>Cuisine: </strong>Japanese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2012-11-14<br><strong>Address: </strong>25 Bond Street, Downtown Brooklyn<br>Some ramen broths detonate at first spoonful, then fizzle out halfway through; others start off meek and turn carnal. Ganso aspires to the latter."
"Gran Eléctrica","5 Front Street, Fulton Ferry","Mexican","$$","https://www.nytimes.com/2012/11/07/dining/reviews/hungry-city-gran-electrica-in-dumbo-brooklyn.html","5 Front Street, Fulton Ferry, New York, NY",-73.9931265,40.7026903,"Fulton Ferry District","Brooklyn","Gran Eléctrica, which opened in March near the Dumbo waterfront in Brooklyn, wants to have it both ways: to be elevated yet rustic, chic yet homey. For the most part it succeeds.","Hungry City",2012-11-07,"<a href=""https://www.nytimes.com/2012/11/07/dining/reviews/hungry-city-gran-electrica-in-dumbo-brooklyn.html"" target=""_blank"">Gran Eléctrica</a><br><strong>Cuisine: </strong>Mexican<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2012-11-07<br><strong>Address: </strong>5 Front Street, Fulton Ferry<br>Gran Eléctrica, which opened in March near the Dumbo waterfront in Brooklyn, wants to have it both ways: to be elevated yet rustic, chic yet homey. For the most part it succeeds."
"Blue Collar","160 Havemeyer Street, Williamsburg","Hamburgers","$","https://www.nytimes.com/2012/10/24/dining/reviews/hungry-city-blue-collar-and-lake-trout-in-williamsburg.html","160 Havemeyer Street, Williamsburg, New York, NY",-73.9578316,40.7114602,"Williamsburg","Brooklyn","In Williamsburg, sunny burger joint Blue Collar and a darker spot for Baltimore-style seafood, Lake Trout, opened within a few doors of each other.","Hungry City",2012-10-24,"<a href=""https://www.nytimes.com/2012/10/24/dining/reviews/hungry-city-blue-collar-and-lake-trout-in-williamsburg.html"" target=""_blank"">Blue Collar</a><br><strong>Cuisine: </strong>Hamburgers<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2012-10-24<br><strong>Address: </strong>160 Havemeyer Street, Williamsburg<br>In Williamsburg, sunny burger joint Blue Collar and a darker spot for Baltimore-style seafood, Lake Trout, opened within a few doors of each other."
"Phayul ","37-65 74th Street, Jackson Heights","Tibetan","$","https://www.nytimes.com/2012/10/10/dining/reviews/hungry-city-phayul-in-jackson-heights.html","37-65 74th Street, Jackson Heights, New York, NY",-73.891349,40.7471617,"Flushing","Queens","Those expecting Tibetan food to be all mildness and calm may be shocked when Sichuan peppercorn does its work.","Hungry City",2012-10-10,"<a href=""https://www.nytimes.com/2012/10/10/dining/reviews/hungry-city-phayul-in-jackson-heights.html"" target=""_blank"">Phayul </a><br><strong>Cuisine: </strong>Tibetan<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2012-10-10<br><strong>Address: </strong>37-65 74th Street, Jackson Heights<br>Those expecting Tibetan food to be all mildness and calm may be shocked when Sichuan peppercorn does its work."
"Blue Ribbon Sushi Izakaya","187 Orchard Street , Lower East Side","Japanese, Sushi","$$$","https://www.nytimes.com/2012/10/03/dining/reviews/hungry-city-blue-ribbon-sushi-izakaya-in-the-lower-east-side.html","187 Orchard Street , Lower East Side, New York, NY",-73.988438,40.722135,"Lower East Side","Manhattan","The Blue Ribbon empire expands to the Lower East Side with Blue Ribbon Sushi Izakaya in the Thompson LES Hotel.","Hungry City",2012-10-03,"<a href=""https://www.nytimes.com/2012/10/03/dining/reviews/hungry-city-blue-ribbon-sushi-izakaya-in-the-lower-east-side.html"" target=""_blank"">Blue Ribbon Sushi Izakaya</a><br><strong>Cuisine: </strong>Japanese, Sushi<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2012-10-03<br><strong>Address: </strong>187 Orchard Street , Lower East Side<br>The Blue Ribbon empire expands to the Lower East Side with Blue Ribbon Sushi Izakaya in the Thompson LES Hotel."
"Bobwhite Lunch & Supper Counter","94 Avenue C, East Village","Southern","$","https://www.nytimes.com/2012/09/19/dining/reviews/bobwhite-lunch-and-supper-counter-in-alphabet-city.html","94 Avenue C, East Village, New York, NY",-73.9789607,40.7236304,"Lower Manhattan","Manhattan","Bobwhite Lunch & Supper Counter, in Alphabet City, produces the kind of fried chicken worth dreaming about.","Hungry City",2012-09-19,"<a href=""https://www.nytimes.com/2012/09/19/dining/reviews/bobwhite-lunch-and-supper-counter-in-alphabet-city.html"" target=""_blank"">Bobwhite Lunch & Supper Counter</a><br><strong>Cuisine: </strong>Southern<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2012-09-19<br><strong>Address: </strong>94 Avenue C, East Village<br>Bobwhite Lunch & Supper Counter, in Alphabet City, produces the kind of fried chicken worth dreaming about."
"Amáli","115 East 60th Street, Upper East Side","Greek, Mediterranean","$$$","https://www.nytimes.com/2012/09/12/dining/reviews/amali-in-manhattan.html","115 East 60th Street, Upper East Side, New York, NY",-73.9685971,40.7634225,"Upper East Side","Manhattan","A commitment to seasonality and sustainability is at the heart of this Mediterranean restaurant in the outer orbit of Bloomingdale’s.","Hungry City",2012-09-12,"<a href=""https://www.nytimes.com/2012/09/12/dining/reviews/amali-in-manhattan.html"" target=""_blank"">Amáli</a><br><strong>Cuisine: </strong>Greek, Mediterranean<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2012-09-12<br><strong>Address: </strong>115 East 60th Street, Upper East Side<br>A commitment to seasonality and sustainability is at the heart of this Mediterranean restaurant in the outer orbit of Bloomingdale’s."
"Ni Japanese Delicacies","120 Essex Street, Lower East Side","Japanese","$","https://www.nytimes.com/2012/08/29/dining/reviews/ni-japanese-delicacies-hungry-city.html","120 Essex Street, Lower East Side, New York, NY",-73.9875483,40.7191831,"Lower Manhattan","Manhattan","Atsushi Numata improvises with what surrounds him at a stall within the Essex Street Market.","Hungry City",2012-08-29,"<a href=""https://www.nytimes.com/2012/08/29/dining/reviews/ni-japanese-delicacies-hungry-city.html"" target=""_blank"">Ni Japanese Delicacies</a><br><strong>Cuisine: </strong>Japanese<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2012-08-29<br><strong>Address: </strong>120 Essex Street, Lower East Side<br>Atsushi Numata improvises with what surrounds him at a stall within the Essex Street Market."
"Grey Lady","77 Delancey Street, Lower East Side","American, Seafood","$$$","https://www.nytimes.com/2012/08/15/dining/reviews/reviewing-3-seafood-shacks-claw-grey-lady-and-brooklyn-crab-hungry-city.html","77 Delancey Street, Lower East Side, New York, NY",-73.990219,40.718826,"Lower East Side","Manhattan","At three New York City spots, you have to navigate a veritable ocean of melted butter to net a mouthwatering lobster roll.","Hungry City",2012-08-15,"<a href=""https://www.nytimes.com/2012/08/15/dining/reviews/reviewing-3-seafood-shacks-claw-grey-lady-and-brooklyn-crab-hungry-city.html"" target=""_blank"">Grey Lady</a><br><strong>Cuisine: </strong>American, Seafood<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2012-08-15<br><strong>Address: </strong>77 Delancey Street, Lower East Side<br>At three New York City spots, you have to navigate a veritable ocean of melted butter to net a mouthwatering lobster roll."
"Brooklyn Crab","24 Reed Street, Red Hook","American, Seafood","$$","https://www.nytimes.com/2012/08/15/dining/reviews/reviewing-3-seafood-shacks-claw-grey-lady-and-brooklyn-crab-hungry-city.html","24 Reed Street, Red Hook, New York, NY",-74.0165396,40.6752893,"Red Hook","Brooklyn","At three New York City spots, you have to navigate a veritable ocean of melted butter to net a mouthwatering lobster roll.","Hungry City",2012-08-15,"<a href=""https://www.nytimes.com/2012/08/15/dining/reviews/reviewing-3-seafood-shacks-claw-grey-lady-and-brooklyn-crab-hungry-city.html"" target=""_blank"">Brooklyn Crab</a><br><strong>Cuisine: </strong>American, Seafood<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2012-08-15<br><strong>Address: </strong>24 Reed Street, Red Hook<br>At three New York City spots, you have to navigate a veritable ocean of melted butter to net a mouthwatering lobster roll."
"Foragers City Table","300 West 22nd Street, Chelsea","American, Asian","$$$","https://www.nytimes.com/2012/08/01/dining/reviews/foragers-city-table-in-chelsea-restaurant-review.html","300 West 22nd Street, Chelsea, New York, NY",-73.9994754,40.7446826,"Midtown","Manhattan","Foragers City Table, an annex to the boutique market Foragers City Grocer, makes use of local ingredients while cadging seasonings from across Asia.","Hungry City",2012-08-01,"<a href=""https://www.nytimes.com/2012/08/01/dining/reviews/foragers-city-table-in-chelsea-restaurant-review.html"" target=""_blank"">Foragers City Table</a><br><strong>Cuisine: </strong>American, Asian<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2012-08-01<br><strong>Address: </strong>300 West 22nd Street, Chelsea<br>Foragers City Table, an annex to the boutique market Foragers City Grocer, makes use of local ingredients while cadging seasonings from across Asia."
